Address,Asking Price,Beds,Baths,Property Type,Energy Rating,Eircode,Local Property Tax,Agency Name,Agency Contact,Price Changes,URL
"Apartment 35, Eaton Close, Rathcoole, Co. Dublin, D24YN73","€224,950",2 Bed,1 Bath,Apartment,B3,D24 YN73,€225,David Ross Estate Agents,David Scally,"Sold, €275,000, Mon Jul 22 2024; Unlisted, €224,950, Mon Jun 24 2024; Created, €224,950, Mon Feb 26 2024",https://mynest.ie/listing/117722/Dublin/apartment-35-eaton-close-rathcoole-co-dublin-d24yn73
"Apartment 5 Block 1, 66 Main Street, Clongriffin, Dublin 13, D13T6Y0","€350,000",3 Bed,2 Bath,Apartment,C2,D13 T6Y0,€315,Auctioneera.ie,Auctioneera Dublin Office*,"Sold, €374,000, Fri Jul 19 2024; Sale Agreed, €350,000, Fri Dec 22 2023; Created, €350,000, Tue Nov 14 2023",https://mynest.ie/listing/105038/Dublin/apartment-5-block-1-66-main-street-clongriffin-dublin-13-d13t6y0
"9 Charlestown Way, Saint Margaret's Road, Finglas, Dublin 11, D11K279","€199,950",1 Bed,1 Bath,Apartment,C2,D11 K279,€90,Leonard Wilson Keenan Estates & Letting Agents,Michael Dunne,"Sold, €241,000, Fri Jul 19 2024; Sale Agreed, €199,950, Mon Jul 22 2024; Created, €199,950, Thu Apr 11 2024",https://mynest.ie/listing/124572/Dublin/9-charlestown-way-saint-margarets-road-finglas-dublin-11-d11k279
"5 Rookwood View, Stocking Lane, Rathfarnham, Dublin 14","€370,000",2 Bed,2 Bath,Apartment,C2,D16 T6X9,€405,Casey Kennedy Estate Agents,Dei Healy,"Sold, €390,000, Fri Jul 19 2024; Sale Agreed, €370,000, Wed Nov 08 2023; Created, €370,000, Mon Sep 04 2023",https://mynest.ie/listing/93408/Dublin/5-rookwood-view-stocking-lane-rathfarnham-dublin-14
"5 Rookwood View, Stocking Lane, Rathfarnham, Dublin 14, D16T6X9","€370,000",2 Bed,2 Bath,Apartment,C2,D16 T6X9,€405,Casey Kennedy Estate Agents,Dei Healy,"Sold, €390,000, Fri Jul 19 2024; Sale Agreed, €370,000, Fri Mar 22 2024; Created, €370,000, Fri Jan 12 2024",https://mynest.ie/listing/110363/Dublin/5-rookwood-view-stocking-lane-rathfarnham-dublin-14-d16t6x9
"17 Marian Park, Newtownpark Avenue, Blackrock, Co. Dublin, A94YX54","€550,000",4 Bed,1 Bath,Terrace,E2,A94 YX54,€585,Vincent Finnegan,Amy Neville Fulena,"Sold, €607,500, Fri Jul 19 2024; Sale Agreed, €550,000, Mon Feb 12 2024; Created, €550,000, Fri Jan 12 2024",https://mynest.ie/listing/110334/Dublin/17-marian-park-newtownpark-avenue-blackrock-co-dublin-a94yx54
"20 Heatherview Close, Aylesbury, Dublin 24, D24F6TC","€425,000",5 Bed,3 Bath,Semi-D,D1,D24 F6TC,€405,DNG Tallaght,Jake Mc Donnell,"Sold, €531,999, Thu Jul 18 2024; Sale Agreed, €425,000, Mon May 20 2024; Created, €425,000, Tue Apr 23 2024",https://mynest.ie/listing/126629/Dublin/20-heatherview-close-aylesbury-dublin-24-d24f6tc
"21 Woodbrook Court, Castleknock, Castleknock, Dublin 15, D15KNT2","€360,000",3 Bed,3 Bath,Duplex,B2,D15 KNT2,€405,Get Property Estate Agents,Sarah Dowling,"Sold, €385,000, Wed Jul 17 2024; Sale Agreed, €360,000, Fri Mar 15 2024; Created, €360,000, Mon Feb 19 2024",https://mynest.ie/listing/116633/Dublin/21-woodbrook-court-castleknock-castleknock-dublin-15-d15knt2
"12 Woodford Park. D22 W3X7, Clondalkin, Dublin 22","€315,000",3 Bed,1 Bath,Terrace,D2,D22 W3X7,€315,Ray Cooke Auctioneers Clondalkin,Southside Sales 2,"Sold, €379,000, Wed Jul 17 2024; Unlisted, €315,000, Wed Apr 03 2024; Created, €315,000, Wed Mar 13 2024",https://mynest.ie/listing/119721/Dublin/12-woodford-park-d22-w3x7-clondalkin-dublin-22
"8 Saddlers Glade, Mulhuddart, Dublin 15, D15R5X5","€360,000",3 Bed,2 Bath,Semi-D,C2,D15 R5X5,€405,DNG Castleknock,Gearoid Comber,"Sold, €375,000, Tue Jul 16 2024; Sale Agreed, €360,000, Wed Feb 21 2024; Created, €360,000, Mon Dec 04 2023",https://mynest.ie/listing/107418/Dublin/8-saddlers-glade-mulhuddart-dublin-15-d15r5x5
"Apartment 53, Adamstown Avenue, Adamstown, Co. Dublin, K78P1D3","€280,000",2 Bed,2 Bath,Apartment,B3,K78 P1D3,€315,Property Partners O' Brien Swaine,O'Brien Swaine,"Sold, €339,000, Tue Jul 16 2024; Sale Agreed, €280,000, Mon Jun 10 2024; Created, €280,000, Tue Apr 16 2024",https://mynest.ie/listing/125337/Dublin/apartment-53-adamstown-avenue-adamstown-co-dublin-k78p1d3
"23 Saint Philomena's Road, Glasnevin, Dublin 11","€520,000",3 Bed,2 Bath,Terrace,C3,D11 W6P0,€495,Frank Fleming Estate Agent,Frank Fleming MIPAV,"Sold, €587,000, Tue Jul 16 2024; Unlisted, €520,000, Fri Nov 18 2022; Created, €520,000, Mon Oct 24 2022",https://mynest.ie/listing/27872/Dublin/23-saint-philomenas-road-glasnevin-dublin-11
"23 Saint Philomenas Road, Glasnevin, Dublin 11, D11W6P0","€495,000",3 Bed,2 Bath,Terrace,C3,D11 W6P0,€495,MoveHome Estate & Letting Agent,Nigel Kennedy MIPAV,"Sold, €587,000, Tue Jul 16 2024; Sale Agreed, €495,000, Wed Feb 14 2024; Created, €495,000, Wed Dec 20 2023",https://mynest.ie/listing/108803/Dublin/23-saint-philomenas-road-glasnevin-dublin-11-d11w6p0
"22 Glasnamana Road, Glasnevin, Dublin 11, D11H3E7","€525,000",3 Bed,1 Bath,Semi-D,E1,D11 H3E7,€495,Sherry FitzGerald Drumcondra,Sandra D'Arcy,"Sold, €570,000, Tue Jul 16 2024; Unlisted, €525,000, Fri Mar 15 2024; Created, €525,000, Thu Feb 08 2024",https://mynest.ie/listing/115181/Dublin/22-glasnamana-road-glasnevin-dublin-11-d11h3e7
"Mariners, 1 Neptune Terrace, Breffni Road, Sandycove, Co. Dublin","€2,250,000",4 Bed,3 Bath,Terrace,--,A96 P981,"€2,830",Sherry FitzGerald Dalkey,Steven Manek,"Sold, €2,050,000, Tue Jul 16 2024; Sale Agreed, €2,250,000, Fri Apr 05 2024; Created, €2,250,000, Mon Aug 14 2023",https://mynest.ie/listing/90064/Dublin/mariners-1-neptune-terrace-breffni-road-sandycove-co-dublin
"15 Saint John's Street, Blackpitts, Dublin 8","€365,000",2 Bed,1 Bath,Terrace,E2,D08 F6W9,€405,Mullery O'Gara Estate Agents,Kate Mullery MIPAV,"Sold, €418,000, Fri Jul 12 2024; Unlisted, €365,000, Mon Nov 07 2022; Created, €365,000, Mon Oct 24 2022",https://mynest.ie/listing/31154/Dublin/15-saint-johns-street-blackpitts-dublin-8
"14 The Close, Hunter`s Run, Clonee, Dublin 15, D15Y4N5","€385,000",3 Bed,3 Bath,Semi-D,D2,D15 Y4N5,€405,Baxter Real Estate,Monika Czarnecka,"Sold, €418,000, Fri Jul 12 2024; Sale Agreed, €385,000, Mon Apr 08 2024; Created, €385,000, Thu Feb 01 2024",https://mynest.ie/listing/114381/Dublin/14-the-close-hunters-run-clonee-dublin-15-d15y4n5
"22 Woodfield Terrace, Inchicore, Inchicore, Dublin 8, D10R248","€425,000",3 Bed,2 Bath,Terrace,E1,D10 R248,€405,Brock DeLappe,Brock DeLappe Reception,"Sold, €552,000, Mon Jun 24 2024; Sale Agreed, €425,000, Tue Mar 19 2024; Created, €425,000, Mon Mar 04 2024",https://mynest.ie/listing/118845/Dublin/22-woodfield-terrace-inchicore-inchicore-dublin-8-d10r248
"14 Rathmines Park, Rathmines, Rathmines, Dublin 6, D06V4K4","€795,000",3 Bed,1 Bath,Terrace,D2,D06 V4K4,€855,Mullery O'Gara Estate Agents,Pat Mullery,"Sold, €895,000, Tue May 21 2024; Sale Agreed, €795,000, Fri Mar 15 2024; Created, €795,000, Mon Jan 29 2024",https://mynest.ie/listing/113802/Dublin/14-rathmines-park-rathmines-rathmines-dublin-6-d06v4k4
"31 Clanmahon Road, Donnycarney, Dublin 5, D05TF43","€295,000",2 Bed,1 Bath,End of Terrace,G,D05 TF43,€315,DNG Fairview,Rachel Cunningham,"Sold, €360,000, Fri May 17 2024; Sale Agreed, €295,000, Tue Jan 23 2024; Created, €295,000, Thu Dec 14 2023",https://mynest.ie/listing/108194/Dublin/31-clanmahon-road-donnycarney-dublin-5-d05tf43
"53 Collegefort, Castleknock, Castleknock, Dublin 15","€285,000",2 Bed,2 Bath,Apartment,C3,D15 EC82,€315,Howley Souhan Estate Agents,Janet,"Sold, €285,000, Fri Aug 23 2024; Sale Agreed, €285,000, Tue Aug 22 2023; Price Drop, €285,000, Tue May 16 2023; Created, €300,000, Wed Mar 01 2023",https://mynest.ie/listing/61271/Dublin/53-collegefort-castleknock-castleknock-dublin-15
"5 Cecil Avenue, Clontarf, Dublin 3, D03W638","€520,000",2 Bed,1 Bath,End of Terrace,E2,D03 W638,€495,DNG Fairview,Colum Butterly,"Sold, €531,000, Fri Aug 23 2024; Sale Agreed, €520,000, Fri Jul 12 2024; Created, €520,000, Fri May 31 2024",https://mynest.ie/listing/133588/Dublin/5-cecil-avenue-clontarf-dublin-3-d03w638
"Apartment 37, Cedarhurst Road, Phoenix Park Racecourse, Castleknock, Dublin 15, D15CP46","€399,500",2 Bed,2 Bath,Apartment,B2,D15 CP46,€405,EARNEST,Ken Lundy,"Sold, €430,000, Fri Aug 23 2024; Sale Agreed, €399,500, Mon Aug 26 2024; Created, €399,500, Thu Feb 22 2024",https://mynest.ie/listing/117244/Dublin/apartment-37-cedarhurst-road-phoenix-park-racecourse-castleknock-dublin-15-d15cp46
"26 Warrenstown Drive, Blanchardstow, D15X9E4, Blanchardstown, Dublin 15, D15X9E4","€295,000",3 Bed,1 Bath,Semi-D,C3,D15 X9E4,€315,Mason Estates Phibsboro,Laura Purcell,"Sold, €345,000, Fri Aug 23 2024; Sale Agreed, €295,000, Fri May 17 2024; Created, €295,000, Thu Apr 18 2024",https://mynest.ie/listing/125817/Dublin/26-warrenstown-drive-blanchardstow-d15x9e4-blanchardstown-dublin-15-d15x9e4
"Apartment 26, Clonliffe Square, Distillery Road, Drumcondra, Dublin 3, D03KP68","€330,000",2 Bed,1 Bath,Apartment,C3,D03 KP68,€315,Galvin Property & Finance,Robert Heather,"Sold, €368,500, Fri Aug 23 2024; Sale Agreed, €330,000, Fri Jun 21 2024; Created, €330,000, Fri Apr 12 2024",https://mynest.ie/listing/124826/Dublin/apartment-26-clonliffe-square-distillery-road-drumcondra-dublin-3-d03kp68
"Apartment 26, Century Court, Dun Laoghaire, Co. Dublin, A96TV09","€450,000",2 Bed,2 Bath,Apartment,C2,A96 TV09,€495,Lets Move Properties Ltd.,Sales Department,"Sold, €475,000, Fri Aug 23 2024; Sale Agreed, €450,000, Fri Aug 16 2024; Created, €450,000, Wed May 08 2024",https://mynest.ie/listing/129177/Dublin/apartment-26-century-court-dun-laoghaire-co-dublin-a96tv09
"Apartment 113, Kerrymount, Sandyford, Dublin 18, D18KX74","€365,000",2 Bed,2 Bath,Apartment,C2,D18 KX74,€405,Allen & Jacobs,Andrew Allen MIPAV MMCEPI,"Sold, €385,000, Fri Aug 23 2024; Sale Agreed, €365,000, Wed Jun 05 2024; Created, €365,000, Tue May 14 2024",https://mynest.ie/listing/130216/Dublin/apartment-113-kerrymount-sandyford-dublin-18-d18kx74
"1 The Orchard, Cloverhill Road, D22 PF96, Clondalkin, Dublin 22","€200,000",2 Bed,1 Bath,Apartment,C2,D22 PF96,€90,Ray Cooke Auctioneers Clondalkin,Southside Sales,"Sold, €220,000, Fri Aug 23 2024; Unlisted, €200,000, Thu Apr 25 2024; Created, €200,000, Mon Apr 15 2024",https://mynest.ie/listing/125088/Dublin/1-the-orchard-cloverhill-road-d22-pf96-clondalkin-dublin-22
"Apt 116 The Wintergarden, Pearse Street, Dublin 2, D02YN50","€320,000",1 Bed,1 Bath,Apartment,D2,D02 YN50,€315,Quillsen,Marian McQuillan,"Sold, €315,000, Thu Aug 22 2024; Unlisted, €320,000, Wed Apr 24 2024; Created, €320,000, Tue Jan 23 2024",https://mynest.ie/listing/112547/Dublin/apt-116-the-wintergarden-pearse-street-dublin-2-d02yn50
"84 Hazel Avenue, Stillorgan, Co. Dublin, A94D3T6","€675,000",4 Bed,3 Bath,Terrace,D1,A94 D3T6,€675,DNG Stillorgan,Brian Dempsey,"Sold, €803,500, Thu Aug 22 2024; Sale Agreed, €675,000, Tue Jul 09 2024; Created, €675,000, Mon May 13 2024",https://mynest.ie/listing/129941/Dublin/84-hazel-avenue-stillorgan-co-dublin-a94d3t6
"74 Blackberry Rise, Portmarnock, Co Dublin, D13FT44","€730,000",4 Bed,2 Bath,Semi-D,D2,D13 FT44,€765,Sherry FitzGerald Malahide,Eoghan Keenan,"Sold, €790,000, Thu Aug 22 2024; Sale Agreed, €730,000, Wed Jun 05 2024; Created, €730,000, Fri May 03 2024",https://mynest.ie/listing/128577/Dublin/74-blackberry-rise-portmarnock-co-dublin-d13ft44
"47 Chapel Avenue, Balbriggan, Co. Dublin, K32WR99","€325,000",3 Bed,2 Bath,Semi-D,C3,K32 WR99,€315,Brant Higgins Estate Agents,Sue Brant PSR Licence No: 004160-001611,"Sold, €363,000, Thu Aug 22 2024; Sale Agreed, €325,000, Mon Jul 08 2024; Relisted, €325,000, Wed May 29 2024; Sale Agreed, €325,000, Wed May 01 2024; Created, €325,000, Wed Apr 24 2024",https://mynest.ie/listing/126786/Dublin/47-chapel-avenue-balbriggan-co-dublin-k32wr99
"Apartment 41, Wingfield, Stepaside, Dublin 18, D18EW25","€375,000",2 Bed,2 Bath,Apartment,C1,D18 EW25,€405,Brady & McCarthy Estate Agents,Darragh Brady,"Sold, €420,000, Thu Aug 22 2024; Sale Agreed, €375,000, Thu May 30 2024; Created, €375,000, Tue Apr 30 2024",https://mynest.ie/listing/127866/Dublin/apartment-41-wingfield-stepaside-dublin-18-d18ew25
"Apartment 402, Swiftwood, Citywest, Co. Dublin, D24H276","€315,000",2 Bed,2 Bath,Apartment,B3,D24 H276,€315,City Properties,Jane Dowling ASCSI / RICS Registered Valuer,"Sold, €320,000, Thu Aug 22 2024; Sale Agreed, €315,000, Sat Apr 13 2024; Relisted, €315,000, Thu Mar 07 2024; Price Rise, €315,000, Thu Mar 07 2024; Sale Agreed, €305,000, Fri Nov 17 2023; Price Drop, €305,000, Sun Sep 24 2023; Created, €315,000, Thu Sep 21 2023",
"35 Harlech Crescent, Ardilea, Clonskeagh, Dublin 14, D14DT62","€975,000",3 Bed,2 Bath,Detached,E2,D14 DT62,"€1,035",DNG Stillorgan,Brian Dempsey,"Sold, €1,050,000, Thu Aug 22 2024; Unlisted, €975,000, Fri Aug 30 2024; Created, €975,000, Sat Apr 06 2024",https://mynest.ie/listing/123813/Dublin/35-harlech-crescent-ardilea-clonskeagh-dublin-14-d14dt62
"30 Lorcan O'Toole Park, Kimmage, Kimmage, Dublin 12, D12EP44","€475,000",3 Bed,1 Bath,Semi-D,F,D12 EP44,€495,Odessa Estates,Odessa Estates,"Sold, €567,750, Thu Aug 22 2024; Sale Agreed, €475,000, Mon Apr 29 2024; Created, €475,000, Thu Apr 11 2024",https://mynest.ie/listing/124573/Dublin/30-lorcan-otoole-park-kimmage-kimmage-dublin-12-d12ep44
"273 Errigal Road, Drimnagh, Dublin 12, D12K072","€395,000",3 Bed,2 Bath,End of Terrace,C3,D12 K072,€405,DNG Central,Stephen Harrington,"Sold, €461,000, Thu Aug 22 2024; Sale Agreed, €395,000, Mon May 13 2024; Created, €395,000, Mon Apr 08 2024",https://mynest.ie/listing/123908/Dublin/273-errigal-road-drimnagh-dublin-12-d12k072
"27 Mount Drummond Square, Harold's Cross, Dublin 6, D06W7Y4","€525,000",2 Bed,1 Bath,Terrace,C2,D06 W7Y4,€495,DNG Terenure,Orla Buckley,"Sold, €590,000, Thu Aug 22 2024; Sale Agreed, €525,000, Thu Jul 11 2024; Created, €525,000, Sat May 18 2024",https://mynest.ie/listing/131159/Dublin/27-mount-drummond-square-harolds-cross-dublin-6-d06w7y4
"24 Greenfort Gardens, D22 H6Y6, Clondalkin, Dublin 22","€275,000",3 Bed,1 Bath,Terrace,C2,D22 H6Y6,€315,Ray Cooke Auctioneers,Westside Sales,"Sold, €300,000, Thu Aug 22 2024; Sale Agreed, €275,000, Thu Jul 18 2024; Created, €275,000, Fri Jun 14 2024",https://mynest.ie/listing/136049/Dublin/24-greenfort-gardens-d22-h6y6-clondalkin-dublin-22
"Apartment 24, Gandon Close, Harold's Cross, Dublin 6, D6WFD21","€250,000",1 Bed,1 Bath,Apartment,D2,D6W FD21,€225,Mullery O'Gara Estate Agents,Pat Mullery,"Sold, €257,000, Thu Aug 22 2024; Sale Agreed, €250,000, Fri May 10 2024; Created, €250,000, Fri Mar 22 2024",https://mynest.ie/listing/121706/Dublin/apartment-24-gandon-close-harolds-cross-dublin-6-d6wfd21
"24 Carrig Court, Citywest, Co. Dublin, D24AK70","€335,000",3 Bed,3 Bath,Duplex,B2,D24 AK70,€315,Byrne Malone Estate Agents,Peter Byrne,"Sold, €399,000, Thu Aug 22 2024; Sale Agreed, €335,000, Thu May 16 2024; Created, €335,000, Mon Apr 29 2024",https://mynest.ie/listing/127682/Dublin/24-carrig-court-citywest-co-dublin-d24ak70
"21 Killart, Cabinteely, Dublin 18, D18Y0PK","€795,000",3 Bed,3 Bath,Terrace,A2,D18 Y0PK,€855,Sherry FitzGerald Foxrock,Emma Curran,"Sold, €835,000, Thu Aug 22 2024; Sale Agreed, €795,000, Thu Apr 18 2024; Relisted, €795,000, Mon Apr 08 2024; Price Rise, €795,000, Mon Apr 08 2024; Sale Agreed, €650,000, Wed Nov 01 2023; Created, €650,000, Fri Sep 22 2023",
"13 Thornberry Close, Belmont, Stepaside, Dublin 18, D18X5P1","€645,000",3 Bed,3 Bath,Semi-D,A3,D18 X5P1,€675,Sherry FitzGerald Foxrock,Emma Curran,"Sold, €700,000, Thu Aug 22 2024; Sale Agreed, €645,000, Thu Apr 25 2024; Created, €645,000, Fri Apr 05 2024",https://mynest.ie/listing/123647/Dublin/13-thornberry-close-belmont-stepaside-dublin-18-d18x5p1
"Apartment 37, De Vesci House, Monkstown, Co. Dublin, A96XA38","€395,000",2 Bed,1 Bath,Apartment,C1,A96 XA38,€405,JLL,Gena Garry,"Sold, €415,000, Wed Aug 21 2024; Sale Agreed, €395,000, Thu May 02 2024; Created, €395,000, Thu Mar 14 2024",https://mynest.ie/listing/119911/Dublin/apartment-37-de-vesci-house-monkstown-co-dublin-a96xa38
"75 McKee Park, Blackhorse Avenue, Cabra, Dublin 7, D07W9P8","€350,000",3 Bed,1 Bath,Terrace,F,D07 W9P8,€315,Brock DeLappe,Brock Delappe Sales Team,"Sold, €345,000, Wed Aug 21 2024; Sale Agreed, €350,000, Mon Jun 10 2024; Created, €350,000, Thu May 02 2024",https://mynest.ie/listing/128373/Dublin/75-mckee-park-blackhorse-avenue-cabra-dublin-7-d07w9p8
"Apartment 707, Longboat Quay South Apartments, Longboat Quay South Apartments, Dublin 2, D02HR13","€375,000",1 Bed,1 Bath,Apartment,C2,D02 HR13,€405,Hopkins Ward Estate Agents,Administration,"Sold, €391,000, Wed Aug 21 2024; Sale Agreed, €375,000, Mon Apr 22 2024; Created, €375,000, Tue Mar 26 2024",https://mynest.ie/listing/122161/Dublin/apartment-707-longboat-quay-south-apartments-longboat-quay-south-apartments-dublin-2-d02hr13
"52 Carr's Mill, Donabate, Co. Dublin, K36KF22","€345,000",2 Bed,2 Bath,Terrace,C3,K36 KF22,€315,GWD Central Ltd.,Brian Daly SCSI,"Sold, €336,000, Wed Aug 21 2024; Unlisted, €345,000, Tue May 28 2024; Price Drop, €345,000, Wed Nov 15 2023; Created, €360,000, Tue Apr 04 2023",
"46 Holywell, Kilmacud Road Upper, Dundrum, Dublin 14, D14K2K8","€895,000",4 Bed,3 Bath,Semi-D,B3,D14 K2K8,€945,Lynam Auctioneers & Estate Agents,Siobhan Lynam,"Sold, €985,000, Wed Aug 21 2024; Sale Agreed, €895,000, Thu May 30 2024; Created, €895,000, Fri May 03 2024",https://mynest.ie/listing/128641/Dublin/46-holywell-kilmacud-road-upper-dundrum-dublin-14-d14k2k8
"44a Windsor Avenue, Fairview, Dublin 3, D03FF83","€545,000",3 Bed,1 Bath,End of Terrace,E1,D03 FF83,€585,Sherry FitzGerald Killester,Sean Tobin,"Sold, €586,000, Wed Aug 21 2024; Sale Agreed, €545,000, Fri May 17 2024; Created, €545,000, Thu Apr 18 2024",https://mynest.ie/listing/125819/Dublin/44a-windsor-avenue-fairview-dublin-3-d03ff83
"327 Sutton Park, Sutton, Sutton, Dublin 13, D13N5K8","€685,000",4 Bed,2 Bath,Semi-D,C1,D13 N5K8,€675,Corry Estates,Andrew Corry - BScHons MRICS MSCSI,"Sold, €740,000, Wed Aug 21 2024; Sale Agreed, €685,000, Mon Jun 17 2024; Created, €685,000, Tue Apr 30 2024",https://mynest.ie/listing/127913/Dublin/327-sutton-park-sutton-sutton-dublin-13-d13n5k8
"317 Castlecurragh Heath, Mulhuddart, Dublin 15","€245,000",2 Bed,1 Bath,Apartment,C3,D15 RW72,€225,Ray Cooke Auctioneers Clondalkin,Westside Sales,"Sold, €270,000, Wed Aug 21 2024; Sale Agreed, €245,000, Tue Jun 18 2024; Created, €245,000, Thu Mar 21 2024",https://mynest.ie/listing/121439/Dublin/317-castlecurragh-heath-mulhuddart-dublin-15
"31 Hazel Road, Donnycarney, Donnycarney, Dublin 9, D09T2V5","€460,000",3 Bed,2 Bath,End of Terrace,F,D09 T2V5,€495,Forbes Property,Jade Mcloughlin,"Sold, €466,000, Wed Aug 21 2024; Sale Agreed, €460,000, Tue May 07 2024; Created, €460,000, Thu Mar 28 2024",https://mynest.ie/listing/122606/Dublin/31-hazel-road-donnycarney-donnycarney-dublin-9-d09t2v5
"30 Bushfield Drive, Clondalkin, Clondalkin, Dublin 22, D22FT66","€355,000",3 Bed,2 Bath,Semi-D,D1,D22 FT66,€405,Galvin Property & Finance,Galvin Sales,"Sold, €380,000, Wed Aug 21 2024; Sale Agreed, €355,000, Mon Apr 08 2024; Created, €355,000, Tue Mar 12 2024",https://mynest.ie/listing/119656/Dublin/30-bushfield-drive-clondalkin-clondalkin-dublin-22-d22ft66
"29 Athlumney Villas, Ranelagh, Dublin 6, D06TW31","€495,000",2 Bed,--,Terrace,F,D06 TW31,€495,Sherry FitzGerald Ranelagh,Lesley Ann Devins,"Sold, €475,000, Wed Aug 21 2024; Sale Agreed, €495,000, Fri May 17 2024; Created, €495,000, Fri Apr 12 2024",https://mynest.ie/listing/124818/Dublin/29-athlumney-villas-ranelagh-dublin-6-d06tw31
"Apartment 22, Tolka Vale, Glasnevin, Dublin 11, D11DY71","€267,500",2 Bed,2 Bath,Apartment,B3,D11 DY71,€315,D.P.M Estates,D.P.M Estates,"Sold, €269,000, Wed Aug 21 2024; Unlisted, €267,500, Fri Aug 02 2024; Relisted, €267,500, Thu Aug 01 2024; Sale Agreed, €267,500, Thu Jul 04 2024; Created, €267,500, Wed May 15 2024",https://mynest.ie/listing/130383/Dublin/apartment-22-tolka-vale-glasnevin-dublin-11-d11dy71
"22 Granville Park, Blackrock, Co. Dublin, A94P462","€1,150,000",4 Bed,3 Bath,Detached,F,A94 P462,"€1,409",Churches Estate Agents,Blackrock Office,"Sold, €1,117,000, Wed Aug 21 2024; Sale Agreed, €1,150,000, Fri May 24 2024; Created, €1,150,000, Wed Apr 03 2024",https://mynest.ie/listing/123224/Dublin/22-granville-park-blackrock-co-dublin-a94p462
"2 Stapolin House, Myrtle Court, The Coast, Baldoyle, Dublin 13, D13W882","€425,000",4 Bed,3 Bath,Terrace,B2,D13 W882,€405,Eoin O'Neill Property Advisers,Sean Bonner,"Sold, €462,000, Wed Aug 21 2024; Sale Agreed, €425,000, Thu May 16 2024; Created, €425,000, Wed May 01 2024",https://mynest.ie/listing/128069/Dublin/2-stapolin-house-myrtle-court-the-coast-baldoyle-dublin-13-d13w882
"17A Rathvilly Drive, Finglas South, Finglas, Dublin 11","€249,950",2 Bed,1 Bath,End of Terrace,C1,D11 N672,€225,Ray Cooke Auctioneers Finglas,Northside Sales,"Sold, €150,000, Wed Aug 21 2024; Sale Agreed, €249,950, Wed Nov 23 2022; Created, €249,950, Mon Oct 24 2022",https://mynest.ie/listing/28795/Dublin/17a-rathvilly-drive-finglas-south-finglas-dublin-11
"17A Rathvilly Drive, Finglas, D11N672, Dublin 11","€249,950",2 Bed,1 Bath,Detached,C1,D11 N672,€225,Ray Cooke Auctioneers Finglas,Northside Sales,"Sold, €150,000, Wed Aug 21 2024; Unlisted, €249,950, Fri Feb 10 2023; Created, €249,950, Fri Jan 06 2023",https://mynest.ie/listing/53206/Dublin/17a-rathvilly-drive-finglas-d11n672-dublin-11
"17A Rathvilly Drive. D11N672, Finglas, Dublin 11","€249,950",2 Bed,1 Bath,End of Terrace,C1,D11 N672,€225,Ray Cooke Auctioneers Finglas,Northside Sales,"Sold, €150,000, Wed Aug 21 2024; Sale Agreed, €249,950, Tue Apr 11 2023; Created, €249,950, Thu Apr 06 2023",https://mynest.ie/listing/67343/Dublin/17a-rathvilly-drive-d11n672-finglas-dublin-11
"17A Rathvilly Drive, Finglas, D11 N672, Dublin 11","€249,950",2 Bed,1 Bath,End of Terrace,C1,D11 N672,€225,Ray Cooke Auctioneers Finglas,Northside Sales,"Sold, €150,000, Wed Aug 21 2024; Unlisted, €249,950, Fri Jul 14 2023; Created, €249,950, Mon Apr 17 2023",https://mynest.ie/listing/69044/Dublin/17a-rathvilly-drive-finglas-d11-n672-dublin-11
"17A Rathvilly Drive, D11 N672, Finglas, Dublin 11","€249,950",2 Bed,1 Bath,End of Terrace,D1,D11 N672,€225,Ray Cooke Auctioneers Finglas,Northside Sales,"Sold, €150,000, Wed Aug 21 2024; Unlisted, €249,950, Fri Dec 22 2023; Created, €249,950, Thu Aug 31 2023",https://mynest.ie/listing/93109/Dublin/17a-rathvilly-drive-d11-n672-finglas-dublin-11
"17A Rathvilly Drive, Finglas, Dublin 11","€249,500",2 Bed,1 Bath,End of Terrace,C1,D11 N672,€225,Ray Cooke Auctioneers Finglas,Northside Sales,"Sold, €150,000, Wed Aug 21 2024; Unlisted, €249,500, Fri Jan 26 2024; Created, €249,500, Fri Dec 22 2023",https://mynest.ie/listing/109020/Dublin/17a-rathvilly-drive-finglas-dublin-11
"11 Pleasantâ€™s Street Portobello Dublin 8, Portobello, Dublin 8, D08N6C4","€750,000",3 Bed,2 Bath,Terrace,--,D08 N6C4,€765,Lisney Sotheby's International Realty Ballsbridge,Robert Lawson,"Sold, €785,000, Wed Aug 21 2024; Sale Agreed, €750,000, Mon Jun 10 2024; Created, €750,000, Thu Apr 25 2024",https://mynest.ie/listing/127096/Dublin/11-pleasants-street-portobello-dublin-8-portobello-dublin-8-d08n6c4
"1 Stralem Grove, Ongar, Dublin 15, D15K2X8","€395,000",4 Bed,3 Bath,End of Terrace,B2,D15 K2X8,€405,Leonard Wilson Keenan Estates & Letting Agents,Patrick Leonard,"Sold, €426,000, Wed Aug 21 2024; Unlisted, €395,000, Tue Jan 16 2024; Created, €395,000, Fri Dec 08 2023",https://mynest.ie/listing/107851/Dublin/1-stralem-grove-ongar-dublin-15-d15k2x8
