Address,Asking Price,Beds,Baths,Property Type,Energy Rating,Eircode,Local Property Tax,Agency Name,Agency Contact,Price Changes,URL
"77 Biscayne, Malahide, Co. Dublin, K36KW83","€945,000",4 Bed,3 Bath,Semi-D,C3,K36 KW83,€945,Noel Kelly Auctioneers LTD,Darren Kelly,"Sold, €1,000,000, Tue Aug 27 2024; Sale Agreed, €945,000, Wed Apr 10 2024; Created, €945,000, Wed Nov 29 2023",https://mynest.ie/listing/106934/Dublin/77-biscayne-malahide-co-dublin-k36kw83
"Block B, 71 Castleforbes Square, IFSC, Dublin 1, D01N827","€425,000",2 Bed,2 Bath,Apartment,D1,D01 N827,€405,Madden Property,Madden Property Consultants,"Sold, €446,000, Tue Aug 27 2024; Sale Agreed, €425,000, Fri Jun 21 2024; Created, €425,000, Mon May 20 2024",https://mynest.ie/listing/131267/Dublin/block-b-71-castleforbes-square-ifsc-dublin-1-d01n827
"60 Reuben Avenue, Rialto, Dublin 8, D08P2F1","€535,000",2 Bed,2 Bath,Terrace,C3,D08 P2F1,€585,BROE Auctioneers,Rodney Elliott M.I.P.A.V/ TRV,"Sold, €600,000, Tue Aug 27 2024; Unlisted, €535,000, Fri May 17 2024; Created, €535,000, Wed May 08 2024",https://mynest.ie/listing/129165/Dublin/60-reuben-avenue-rialto-dublin-8-d08p2f1
"60 Reuben Avenue, Rialto, Rialto, Dublin 8, D08P2F1","€535,000",2 Bed,2 Bath,Terrace,D1,D08 P2F1,€585,BROE Auctioneers,Rodney Elliott M.I.P.A.V/ TRV,"Sold, €600,000, Tue Aug 27 2024; Sale Agreed, €535,000, Fri Jul 05 2024; Created, €535,000, Fri May 17 2024",https://mynest.ie/listing/130933/Dublin/60-reuben-avenue-rialto-rialto-dublin-8-d08p2f1
"30 Vernon Gardens, Clontarf, Dublin 3, D03H279","€650,000",3 Bed,2 Bath,Semi-D,F,D03 H279,€675,DNG Fairview,Wayne O'Brien,"Sold, €720,000, Tue Aug 27 2024; Sale Agreed, €650,000, Wed Nov 15 2023; Created, €650,000, Thu Oct 26 2023",https://mynest.ie/listing/102521/Dublin/30-vernon-gardens-clontarf-dublin-3-d03h279
"244 Hampton Square, Navan Road, Dublin 7, D07VNK2","€425,000",3 Bed,2 Bath,Apartment,D1,D07 VNK2,€405,Hooke & MacDonald,Sales Office,"Sold, €435,000, Tue Aug 27 2024; Sale Agreed, €425,000, Mon Jul 01 2024; Created, €425,000, Tue May 21 2024",https://mynest.ie/listing/131478/Dublin/244-hampton-square-navan-road-dublin-7-d07vnk2
"21 Wooddale Road, Clifflands, Rush, Co. Dublin, K56P662","€395,000",3 Bed,3 Bath,Semi-D,B3,K56 P662,€405,DNG McKenna Healy,Margaret Healy,"Sold, €417,000, Tue Aug 27 2024; Sale Agreed, €395,000, Fri May 31 2024; Created, €395,000, Tue Apr 30 2024",https://mynest.ie/listing/127902/Dublin/21-wooddale-road-clifflands-rush-co-dublin-k56p662
"Apartment 182, The Berkeley Block, Pembroke Square, Ballsbridge, Dublin 4, D04NP89","€460,000",2 Bed,2 Bath,Apartment,D1,D04 NP89,€495,Owen Reilly,Owen Reilly Sales,"Sold, €525,000, Tue Aug 27 2024; Sale Agreed, €460,000, Thu Jun 13 2024; Created, €460,000, Thu May 23 2024",https://mynest.ie/listing/131995/Dublin/apartment-182-the-berkeley-block-pembroke-square-ballsbridge-dublin-4-d04np89
"15 Castlegate Downs, Adamstown, Co. Dublin","€290,000",2 Bed,2 Bath,Duplex,B2,K78 F763,€315,Ray Cooke Auctioneers Clondalkin,Southside Sales 2,"Sold, €356,000, Tue Aug 27 2024; Unlisted, €290,000, Wed May 15 2024; Created, €290,000, Tue Mar 19 2024",https://mynest.ie/listing/121062/Dublin/15-castlegate-downs-adamstown-co-dublin
"124 Strand Road Sandymount Dublin 4, Sandymount, Dublin 4","€2,500,000",5 Bed,--,Detached,D1,D04 K6V6,"€2,830",Lisney Sotheby's International Realty (Leeson Street),Ciaran Cassidy,"Sold, €2,000,000, Tue Aug 27 2024; Unlisted, €2,500,000, Tue Nov 21 2023; Price Drop, €2,500,000, Fri Apr 21 2023; Created, €2,750,000, Fri Mar 03 2023",https://mynest.ie/listing/61743/Dublin/124-strand-road-sandymount-dublin-4-sandymount-dublin-4
"Atbara, 124 Strand Road, Sandymount, Dublin 4, D04K6V6","€1,900,000",5 Bed,3 Bath,Detached,D1,D04 K6V6,"€2,830",Bergins Property Consultants,Nicola Bergin MIPAV BA,"Sold, €2,000,000, Tue Aug 27 2024; Sale Agreed, €1,900,000, Fri Apr 19 2024; Created, €1,900,000, Tue Feb 27 2024",https://mynest.ie/listing/117874/Dublin/atbara-124-strand-road-sandymount-dublin-4-d04k6v6
"8 Beech Park Avenue, Foxrock, Foxrock, Dublin 18","€895,000",5 Bed,2 Bath,Semi-D,E1,D18 A3H3,€945,George Properties,Patrick George,"Sold, €830,000, Mon Aug 26 2024; Sale Agreed, €895,000, Tue Nov 28 2023; Created, €895,000, Fri Oct 13 2023",https://mynest.ie/listing/100838/Dublin/8-beech-park-avenue-foxrock-foxrock-dublin-18
"8 Beech Park Avenue, Foxrock, Foxrock, Dublin 18, D18A3H3","€830,000",5 Bed,2 Bath,Semi-D,E1,D18 A3H3,€855,George Properties,Patrick George,"Sold, €830,000, Mon Aug 26 2024; Sale Agreed, €830,000, Mon Feb 26 2024; Created, €830,000, Thu Dec 14 2023",https://mynest.ie/listing/108231/Dublin/8-beech-park-avenue-foxrock-foxrock-dublin-18-d18a3h3
"44 Castleland Court, Balbriggan, Co. Dublin, K32Y956","€280,000",2 Bed,1 Bath,Terrace,C1,K32 Y956,€315,Brant Higgins Estate Agents,Sue Brant PSR Licence No: 004160-001611,"Sold, €287,500, Mon Aug 26 2024; Unlisted, €280,000, Wed May 29 2024; Created, €280,000, Fri Apr 26 2024",https://mynest.ie/listing/127355/Dublin/44-castleland-court-balbriggan-co-dublin-k32y956
"39 Bayside Park, Sutton, Dublin 13, D13TY24","€495,000",3 Bed,1 Bath,Terrace,C2,D13 TY24,€495,Sherry FitzGerald Sutton,Guy Doherty,"Sold, €517,000, Mon Aug 26 2024; Unlisted, €495,000, Tue Jun 25 2024; Created, €495,000, Mon May 13 2024",https://mynest.ie/listing/129973/Dublin/39-bayside-park-sutton-dublin-13-d13ty24
"35D Belarmine Square, Stepaside, Stepaside, Dublin 18, D18NX70","€350,000",2 Bed,2 Bath,Apartment,B3,D18 NX70,€315,Mark Kelly & Associates,Tanya McFeely-Gaby,"Sold, €381,000, Mon Aug 26 2024; Sale Agreed, €350,000, Mon Jun 17 2024; Created, €350,000, Thu May 23 2024",https://mynest.ie/listing/132038/Dublin/35d-belarmine-square-stepaside-stepaside-dublin-18-d18nx70
"Apartment 22, Block C The Timber Mill, Kilmore Road, Artane, Dublin 5, D05WT73","€325,000",2 Bed,2 Bath,Apartment,D1,D05 WT73,€315,Auctioneera.ie,Auctioneera Dublin Office,"Sold, €355,000, Mon Aug 26 2024; Sale Agreed, €325,000, Thu Jun 13 2024; Created, €325,000, Wed May 15 2024",https://mynest.ie/listing/130460/Dublin/apartment-22-block-c-the-timber-mill-kilmore-road-artane-dublin-5-d05wt73
"62 Limekiln Road, Walkinstown, Walkinstown, Dublin 12, D12H921","€695,000",3 Bed,2 Bath,Semi-D,E1,D12 H921,€675,Mullery O'Gara Estate Agents,Deirdre O'Gara,"Sold, €650,000, Sat Aug 24 2024; Sale Agreed, €695,000, Mon Apr 08 2024; Relisted, €695,000, Tue Feb 20 2024; Unlisted, €695,000, Fri Feb 09 2024; Created, €695,000, Fri Nov 10 2023",https://mynest.ie/listing/104567/Dublin/62-limekiln-road-walkinstown-walkinstown-dublin-12-d12h921
"The Eden, Prospect Hill, Finglas, Dublin 11","€242,500",2 Bed,2 Bath,Apartment,C1,D11 V4XN,€225,Horan Estates and Lettings,Horan Estate Sales,"Sold, €315,000, Fri Aug 23 2024; Unlisted, €242,500, Fri Dec 22 2023; Relisted, €242,500, Wed Jul 26 2023; Unlisted, €242,500, Tue Jul 25 2023; Created, €242,500, Mon Oct 24 2022",https://mynest.ie/listing/28809/Dublin/the-eden-prospect-hill-finglas-dublin-11
"21 Park Lawn, Clontarf, Dublin 3, D03YY72","€750,000",4 Bed,3 Bath,End of Terrace,C3,D03 YY72,€765,Sherry FitzGerald Killester,Geraldine Hennessy,"Sold, €750,000, Fri Aug 23 2024; Unlisted, €750,000, Wed Jun 19 2024; Created, €750,000, Fri Apr 26 2024",https://mynest.ie/listing/127382/Dublin/21-park-lawn-clontarf-dublin-3-d03yy72
"Apartment 165, Block C, Áras Na Cluaine, Clondalkin, Dublin 22, D22RF97","€200,000",2 Bed,2 Bath,Apartment,C3,D22 RF97,€90,Brock DeLappe,Brock DeLappe Reception,"Sold, €264,000, Fri Aug 23 2024; Unlisted, €200,000, Wed May 15 2024; Created, €200,000, Wed Apr 17 2024",https://mynest.ie/listing/125615/Dublin/apartment-165-block-c-ras-na-cluaine-clondalkin-dublin-22-d22rf97
"Apartment 11, Amberfield, Verdemont, Blanchardstown, Dublin 15","€250,000",2 Bed,2 Bath,Apartment,C3,D15 P592,€225,KELLY BRADSHAW DALTON,Lyndsay Byrne,"Sold, €285,000, Fri Aug 23 2024; Sale Agreed, €250,000, Sat Oct 07 2023; Created, €250,000, Tue Aug 08 2023",https://mynest.ie/listing/89198/Dublin/apartment-11-amberfield-verdemont-blanchardstown-dublin-15
"Apartment 11, Amberfield, Blanchardstown, Dublin 15, D15P592","€250,000",2 Bed,2 Bath,Apartment,C3,D15 P592,€225,KELLY BRADSHAW DALTON,Lyndsay Byrne,"Sold, €285,000, Fri Aug 23 2024; Unlisted, €250,000, Sat Dec 16 2023; Created, €250,000, Wed Nov 22 2023",https://mynest.ie/listing/106161/Dublin/apartment-11-amberfield-blanchardstown-dublin-15-d15p592
"Apartment 11, Amberfield, Verdemont, Blanchardstown, Dublin 15, D15P592","€250,000",2 Bed,2 Bath,Apartment,C3,D15 P592,€225,KELLY BRADSHAW DALTON,Lyndsay Byrne,"Sold, €285,000, Fri Aug 23 2024; Unlisted, €250,000, Mon Feb 12 2024; Created, €250,000, Fri Jan 05 2024",https://mynest.ie/listing/109506/Dublin/apartment-11-amberfield-verdemont-blanchardstown-dublin-15-d15p592
"44 Corn Mill, Distillery Road, Drumcondra, Dublin 3, D03TD82","€395,000",2 Bed,2 Bath,Apartment,B3,D03 TD82,€405,Sherry FitzGerald Drumcondra,Jason Kavanagh,"Sold, €476,000, Thu Aug 22 2024; Unlisted, €395,000, Thu May 30 2024; Created, €395,000, Fri Apr 05 2024",https://mynest.ie/listing/123622/Dublin/44-corn-mill-distillery-road-drumcondra-dublin-3-d03td82
"75 Nephin Road, Navan Road, Navan Road (D7), Dublin 7, D07W1R0","€530,000",3 Bed,1 Bath,Semi-D,E1,D07 W1R0,€585,O'Connell Properties,Jim O'Connell,"Sold, €620,000, Thu Aug 22 2024; Sale Agreed, €530,000, Mon Jul 15 2024; Created, €530,000, Wed May 22 2024",https://mynest.ie/listing/131751/Dublin/75-nephin-road-navan-road-navan-road-d7-dublin-7-d07w1r0
"5 Millrace Green, Saggart, Co. Dublin, D24EW02","€275,000",2 Bed,3 Bath,Duplex,C1,D24 EW02,€315,HWP Residential and Commercial Property,Daniel Kelly (Residential Sales),"Sold, €300,000, Thu Aug 22 2024; Sale Agreed, €275,000, Wed Aug 14 2024; Created, €275,000, Thu May 23 2024",https://mynest.ie/listing/132057/Dublin/5-millrace-green-saggart-co-dublin-d24ew02
"3 Taylor Hill Walk, Balbriggan, Co. Dublin, K32NV65","€420,000",3 Bed,3 Bath,Semi-D,A3,K32 NV65,€405,Auctioneera.ie,Auctioneera Dublin Office*,"Sold, €455,000, Thu Aug 22 2024; Unlisted, €420,000, Wed Jul 10 2024; Relisted, €420,000, Tue Jul 09 2024; Price Rise, €420,000, Tue Jul 09 2024; Sale Agreed, €400,000, Thu Apr 25 2024; Created, €400,000, Thu Mar 28 2024",https://mynest.ie/listing/122627/Dublin/3-taylor-hill-walk-balbriggan-co-dublin-k32nv65
"2 Holywell Rise, Swords, Co. Dublin","€275,000",2 Bed,2 Bath,Apartment,B2,K67 V1H5,€315,Flynn Estate Agents,Flynn & Associates Swords,"Sold, €297,000, Thu Aug 22 2024; Sale Agreed, €275,000, Wed Apr 10 2024; Created, €275,000, Wed Mar 20 2024",https://mynest.ie/listing/121233/Dublin/2-holywell-rise-swords-co-dublin
"Apartment 33, Botanic Hall, Addison Avenue, Glasnevin, Dublin 11, D11C891","€375,000",2 Bed,2 Bath,Apartment,B3,D11 C891,€405,Bespoke Estate Agents,Adam Tew,"Sold, €425,000, Wed Aug 21 2024; Sale Agreed, €375,000, Fri May 24 2024; Created, €375,000, Thu Apr 25 2024",https://mynest.ie/listing/127102/Dublin/apartment-33-botanic-hall-addison-avenue-glasnevin-dublin-11-d11c891
"81 The Clayton, The Gasworks, Dublin 4, D04YR27","€375,000",1 Bed,--,Apartment,C1,D04 YR27,€405,DNG Donnybrook,Emily Ryan,"Sold, €405,000, Wed Aug 21 2024; Sale Agreed, €375,000, Wed Jul 10 2024; Created, €375,000, Sat Apr 13 2024",https://mynest.ie/listing/125005/Dublin/81-the-clayton-the-gasworks-dublin-4-d04yr27
"351 Clogher Road, Crumlin, Dublin 12, D12N998","€350,000",3 Bed,1 Bath,Terrace,D2,D12 N998,€315,Auctioneera.ie,Auctioneera Dublin Office,"Sold, €365,000, Wed Aug 21 2024; Sale Agreed, €350,000, Wed Apr 17 2024; Created, €350,000, Wed Mar 20 2024",https://mynest.ie/listing/121232/Dublin/351-clogher-road-crumlin-dublin-12-d12n998
"21 Balfe Road East, Walkinstown, Dublin 12, D12WF1W","€475,000",3 Bed,1 Bath,End of Terrace,D1,D12 WF1W,€495,Moovingo,Moovingo,"Sold, €590,000, Wed Aug 21 2024; Sale Agreed, €475,000, Tue May 14 2024; Created, €475,000, Tue Apr 16 2024",https://mynest.ie/listing/125394/Dublin/21-balfe-road-east-walkinstown-dublin-12-d12wf1w
"21 Ardbeg Road, Artane, Dublin 5, D05P9C3","€355,000",3 Bed,1 Bath,Terrace,--,D05 P9C3,€405,Delaney Estates,Avril Ward MIPAV MMCEPI,"Sold, €390,000, Wed Aug 21 2024; Sale Agreed, €355,000, Fri Jun 14 2024; Created, €355,000, Fri May 31 2024",https://mynest.ie/listing/133612/Dublin/21-ardbeg-road-artane-dublin-5-d05p9c3
"180 Ballygall Road East, Glasnevin, Dublin 11, D11A436","€395,000",2 Bed,1 Bath,Detached,D1,D11 A436,€405,Fair Deal Property Ltd - Dublin,Fair Deal Property - Dublin,"Sold, €410,000, Wed Aug 21 2024; Unlisted, €395,000, Fri Apr 19 2024; Price Rise, €395,000, Sat Apr 06 2024; Created, €375,000, Thu Sep 28 2023",https://mynest.ie/listing/123809/Dublin/180-ballygall-road-east-glasnevin-dublin-11-d11a436
"180 Ballygall Road East, Glasnevin, Dublin 11, D11A436","€395,000",2 Bed,1 Bath,Detached,D1,D11 A436,€405,Fair Deal Property Ltd - Dublin,Fair Deal Property - Dublin,"Sold, €410,000, Wed Aug 21 2024; Created, €395,000, Sat Apr 06 2024",https://mynest.ie/listing/123809/Dublin/180-ballygall-road-east-glasnevin-dublin-11-d11a436
"14 Somerton Grove,, Lucan,, Co Dublin, K78P7K8","€579,000",4 Bed,3 Bath,End of Terrace,A3,K78 P7K8,€585,Sherry FitzGerald Lucan,Thomas Fitzpatrick,"Sold, €660,000, Wed Aug 21 2024; Sale Agreed, €579,000, Thu May 02 2024; Created, €579,000, Tue Apr 16 2024",https://mynest.ie/listing/125362/Dublin/14-somerton-grove-lucan-co-dublin-k78p7k8
"105 Templeville Road, Templeogue, Templeogue, Dublin 6W, D6WY409","€795,000",4 Bed,2 Bath,Semi-D,B3,D6W Y409,€855,Mullery O'Gara Estate Agents,Pat Mullery,"Sold, €920,000, Wed Aug 21 2024; Sale Agreed, €795,000, Wed Jun 05 2024; Created, €795,000, Mon Apr 08 2024",https://mynest.ie/listing/123909/Dublin/105-templeville-road-templeogue-templeogue-dublin-6w-d6wy409
"25 Clonard Road, D12 DC44, Crumlin, Dublin 12","€330,000",2 Bed,1 Bath,Terrace,C3,D12 DC44,€315,Ray Cooke Auctioneers,Ray Cooke Sales,"Sold, €400,000, Tue Aug 20 2024; Unlisted, €330,000, Tue Jul 16 2024; Created, €330,000, Thu May 23 2024",https://mynest.ie/listing/132021/Dublin/25-clonard-road-d12-dc44-crumlin-dublin-12
"14 Mount Garrett Avenue, Tyrellstown, Tyrrelstown, Dublin 15, D15E2W2","€275,000",2 Bed,3 Bath,Terrace,C1,D15 E2W2,€315,Leonard Wilson Keenan Estates & Letting Agents,Patrick Leonard,"Sold, €315,000, Tue Aug 20 2024; Sale Agreed, €275,000, Tue May 28 2024; Created, €275,000, Tue Mar 12 2024",https://mynest.ie/listing/119643/Dublin/14-mount-garrett-avenue-tyrellstown-tyrrelstown-dublin-15-d15e2w2
"12 Flemingstown Park, Churchtown, Dublin 14","€1,575,000",5 Bed,4 Bath,Detached,C1,D14 Y098,"€2,284",Sherry FitzGerald Dundrum,Rosa Egan,"Sold, €1,750,000, Tue Aug 20 2024; Sale Agreed, €1,575,000, Wed Nov 16 2022; Created, €1,575,000, Mon Oct 24 2022",https://mynest.ie/listing/28734/Dublin/12-flemingstown-park-churchtown-dublin-14
"12 Flemingstown Park Churchtown Dublin 14, Churchtown, Dublin 14, D14Y098","€1,750,000",5 Bed,4 Bath,Detached,C1,D14 Y098,"€2,721",Lisney Sotheby's International Realty (Ranelagh),Tracey Gilbourne,"Sold, €1,750,000, Tue Aug 20 2024; Sale Agreed, €1,750,000, Tue Jul 09 2024; Created, €1,750,000, Thu May 23 2024",https://mynest.ie/listing/132072/Dublin/12-flemingstown-park-churchtown-dublin-14-churchtown-dublin-14-d14y098
"1 Woodlawn Park, Mounttown, Dun Laoghaire, Co. Dublin","€769,950",3 Bed,2 Bath,Bungalow,B1,A96 X3T8,€765,Churches Estate Agents,Macdara Hayden,"Sold, €835,000, Tue Aug 20 2024; Sale Agreed, €769,950, Fri Dec 22 2023; Created, €769,950, Tue Oct 17 2023",https://mynest.ie/listing/101186/Dublin/1-woodlawn-park-mounttown-dun-laoghaire-co-dublin
"4 Fairways, Rathfarnham, Rathfarnham, Dublin 14, D14YF84","€895,000",4 Bed,3 Bath,Semi-D,C1,D14 YF84,€945,Beirne & Wise Estate Agents,Joe Beirne MSCSI MRICS,"Sold, €915,000, Mon Aug 19 2024; Sale Agreed, €895,000, Thu May 02 2024; Created, €895,000, Wed Apr 10 2024",https://mynest.ie/listing/124377/Dublin/4-fairways-rathfarnham-rathfarnham-dublin-14-d14yf84
"23 Linnetfields Walk, Castaheany, Clonee, Dublin 15, D15Y1K8","€370,000",3 Bed,3 Bath,Semi-D,C3,D15 Y1K8,€405,Be Lettings,Lizzy - PSRA 004317 - 009455,"Sold, €390,000, Mon Aug 19 2024; Sale Agreed, €370,000, Fri Jun 07 2024; Created, €370,000, Mon May 13 2024",https://mynest.ie/listing/130006/Dublin/23-linnetfields-walk-castaheany-clonee-dublin-15-d15y1k8
